id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
223564,754,2,0,50.0,5,0.0,2,1.0,1.0,47775.36
223565,713,1,0,45.0,1,139986.54,2,0.0,0.0,171709.0
223566,625,1,1,49.0,3,130483.95,1,1.0,0.0,122810.53
223567,693,1,0,40.0,7,133855.36,2,0.0,1.0,162649.09
223568,639,1,1,38.0,4,79731.91,1,1.0,1.0,51548.14
223569,710,2,1,41.0,3,0.0,2,1.0,0.0,101371.72
223570,535,0,0,37.0,6,0.0,2,1.0,1.0,121485.1
223571,754,2,0,35.0,5,0.0,1,1.0,0.0,100365.51
223572,646,0,1,41.0,8,0.0,2,1.0,1.0,67977.37
223573,735,0,1,31.0,9,0.0,1,1.0,1.0,59650.03
223574,682,0,0,42.0,5,0.0,1,1.0,0.0,151425.25
223575,669,0,1,45.0,7,98894.39,1,1.0,0.0,102550.16
223576,576,0,1,38.0,2,0.0,2,1.0,1.0,75632.44
223577,681,0,0,50.0,7,61482.47,1,1.0,1.0,55054.48
223578,592,0,1,33.0,6,113150.43,2,1.0,1.0,176750.81
223579,694,2,0,44.0,3,0.0,1,1.0,0.0,136048.86
223580,579,0,1,36.0,6,0.0,1,1.0,1.0,147937.54
223581,754,0,1,26.0,6,0.0,2,1.0,0.0,176750.81
223582,616,1,0,40.0,6,117707.18,1,1.0,0.0,165626.6
223583,587,2,1,34.0,1,0.0,2,0.0,0.0,86797.41
223584,638,2,0,36.0,5,0.0,2,0.0,0.0,176750.81
223585,725,0,0,29.0,4,0.0,2,0.0,1.0,176750.81
223586,588,1,1,37.0,1,131359.8,1,0.0,0.0,176750.81
223587,630,2,1,32.0,7,0.0,2,1.0,1.0,38019.74
223588,562,0,0,50.0,8,139986.54,1,1.0,1.0,20955.03
223589,723,2,0,27.0,9,0.0,1,1.0,0.0,143481.85
223590,693,2,0,39.0,4,0.0,2,0.0,1.0,142331.39
223591,628,0,0,37.0,8,126822.6,1,1.0,0.0,69676.63
223592,657,0,1,29.0,3,139986.54,2,0.0,1.0,71911.3
223593,622,0,0,40.0,2,139986.54,1,1.0,0.0,20955.03
223594,641,0,1,50.0,6,0.0,2,1.0,0.0,81514.06
223595,684,0,1,41.0,3,0.0,2,1.0,1.0,38691.34
223596,686,0,0,39.0,4,0.0,1,0.0,0.0,155023.93
223597,689,0,0,29.0,10,87946.39,1,1.0,1.0,176750.81
223598,678,0,0,50.0,9,0.0,1,1.0,1.0,20955.03
223599,523,1,1,26.0,5,109387.9,2,1.0,0.0,152491.22
223600,754,0,1,42.0,8,0.0,2,1.0,0.0,111312.96
223601,579,0,1,31.0,8,83764.52,2,0.0,0.0,151884.02
223602,675,0,0,32.0,2,139986.54,1,1.0,1.0,167973.63
223603,554,0,1,27.0,7,0.0,2,1.0,0.0,81898.81
223604,681,0,0,33.0,6,0.0,2,1.0,1.0,82774.07
223605,754,0,1,29.0,6,0.0,2,1.0,1.0,176750.81
223606,693,0,0,32.0,7,133658.22,1,1.0,0.0,157862.82
223607,635,2,0,45.0,6,0.0,1,1.0,0.0,123825.18
223608,634,2,0,50.0,4,0.0,2,0.0,1.0,123344.08
223609,716,0,0,33.0,4,112211.61,2,1.0,0.0,83022.92
223610,704,2,0,26.0,2,0.0,2,1.0,0.0,50368.63
223611,754,1,0,29.0,5,107304.91,1,0.0,0.0,166678.01
223612,598,2,0,30.0,7,139986.54,1,1.0,0.0,121665.87
223613,710,0,1,34.0,2,0.0,2,0.0,0.0,112333.95
223614,633,0,0,26.0,2,131240.58,2,1.0,1.0,160939.83
223615,688,1,1,26.0,1,139986.54,1,1.0,0.0,141763.26
223616,523,1,1,27.0,4,138082.18,1,1.0,1.0,94498.09
223617,754,1,1,46.0,9,85818.13,2,1.0,1.0,106977.8
223618,595,0,1,27.0,3,0.0,2,1.0,1.0,64722.61
223619,564,1,1,50.0,4,111169.85,1,1.0,1.0,116041.27
223620,719,1,1,38.0,1,103727.64,2,1.0,1.0,62370.67
223621,627,2,0,41.0,5,107949.45,1,1.0,1.0,141137.91
223622,523,0,0,28.0,6,0.0,1,1.0,0.0,93959.96
223623,732,0,0,42.0,9,56738.47,2,1.0,0.0,100442.22
223624,681,1,1,27.0,4,118627.16,1,1.0,1.0,160835.3
223625,572,2,1,32.0,2,112803.76,1,1.0,1.0,92916.53
223626,607,1,0,40.0,8,104478.12,1,1.0,1.0,141175.18
223627,523,1,1,36.0,6,83074.64,1,0.0,1.0,123881.27
223628,559,0,0,46.0,5,64082.09,1,0.0,1.0,21006.1
223629,686,2,1,27.0,8,139986.54,1,1.0,1.0,171378.77
223630,696,0,0,34.0,7,0.0,2,1.0,0.0,20955.03
223631,745,0,1,39.0,2,0.0,2,1.0,0.0,142911.99
223632,580,0,1,33.0,5,0.0,2,0.0,0.0,135077.01
223633,523,2,0,31.0,7,0.0,1,0.0,0.0,86657.48
223634,662,1,1,44.0,9,118889.66,2,1.0,1.0,93739.71
223635,646,1,1,41.0,1,103804.17,1,1.0,0.0,103914.4
223636,738,0,1,50.0,4,0.0,2,1.0,1.0,55725.04
223637,714,0,1,39.0,2,0.0,2,1.0,1.0,100750.02
223638,716,2,0,46.0,7,0.0,2,1.0,1.0,49707.85
223639,589,0,1,33.0,10,111213.88,1,1.0,1.0,176750.81
223640,659,1,1,29.0,2,81523.38,1,1.0,1.0,36885.85
223641,628,1,0,35.0,2,112088.04,1,1.0,0.0,36706.56
223642,603,0,0,36.0,1,129264.04,2,1.0,0.0,103349.74
223643,633,0,1,50.0,4,139986.54,2,0.0,1.0,34670.62
223644,711,0,0,50.0,5,87140.85,1,1.0,1.0,39351.64
223645,523,2,1,50.0,6,76665.71,2,1.0,1.0,139915.04
223646,703,2,0,38.0,6,100315.8,2,1.0,1.0,133373.18
223647,706,1,1,50.0,10,107700.04,1,1.0,0.0,169303.79
223648,683,0,1,33.0,9,0.0,1,1.0,1.0,91568.11
223649,661,2,0,41.0,9,0.0,2,1.0,1.0,67607.9
223650,678,0,0,41.0,1,0.0,1,1.0,0.0,176750.81
223651,748,1,0,34.0,3,133657.0,2,1.0,0.0,149535.17
223652,686,2,1,35.0,8,0.0,2,1.0,0.0,127569.8
223653,628,0,1,45.0,2,118004.26,1,0.0,1.0,100101.06
223654,712,1,0,41.0,3,89696.54,1,1.0,0.0,84872.43
223655,602,1,1,26.0,3,135962.4,1,1.0,1.0,20955.03
223656,607,2,0,50.0,9,139986.54,2,0.0,0.0,150685.52
223657,731,2,1,39.0,8,0.0,2,1.0,0.0,160122.17
223658,679,0,1,27.0,6,0.0,2,1.0,1.0,140133.17
223659,679,0,1,41.0,3,0.0,2,1.0,0.0,111342.66
223660,605,0,0,36.0,0,130420.2,1,1.0,0.0,118743.43
223661,616,0,1,31.0,7,0.0,2,1.0,1.0,61820.41
223662,634,0,1,48.0,6,0.0,2,1.0,0.0,162029.51
223663,523,0,0,40.0,4,0.0,1,1.0,1.0,26327.42
223664,644,0,1,30.0,7,0.0,2,1.0,1.0,176750.81
223665,667,0,1,48.0,1,138778.15,1,0.0,0.0,168840.23
223666,709,0,1,37.0,9,0.0,2,1.0,0.0,71738.56
223667,614,0,1,31.0,1,0.0,2,1.0,1.0,126592.01
223668,739,0,0,43.0,1,122552.34,1,1.0,1.0,90896.04
223669,627,0,0,37.0,7,0.0,1,0.0,0.0,157959.02
223670,597,1,0,37.0,9,116622.72,2,1.0,0.0,176750.81
223671,669,1,1,41.0,6,84350.97,2,1.0,0.0,27862.58
223672,712,0,0,34.0,8,0.0,2,1.0,0.0,176750.81
223673,619,0,1,42.0,1,0.0,2,0.0,0.0,144874.67
223674,617,0,1,36.0,7,0.0,2,1.0,1.0,56875.76
223675,718,2,0,27.0,7,0.0,2,1.0,1.0,149653.81
223676,711,2,1,44.0,2,139986.54,1,0.0,0.0,176750.81
223677,637,0,1,32.0,2,137998.2,2,1.0,1.0,71682.54
223678,679,0,1,31.0,6,0.0,2,0.0,0.0,88958.22
223679,667,0,0,28.0,3,0.0,2,1.0,1.0,103921.41
223680,652,0,1,35.0,7,0.0,2,1.0,1.0,158974.57
223681,743,1,0,41.0,9,120767.96,2,1.0,0.0,66492.08
223682,694,0,1,35.0,5,0.0,2,0.0,0.0,83912.24
223683,677,0,0,33.0,0,0.0,2,1.0,1.0,83629.6
223684,641,0,0,41.0,9,0.0,1,1.0,0.0,112442.63
223685,633,0,0,47.0,9,0.0,1,1.0,1.0,125870.79
223686,569,1,0,27.0,2,110765.68,2,1.0,1.0,103399.57
223687,664,1,1,28.0,9,124037.28,2,1.0,0.0,20955.03
223688,529,0,1,26.0,8,0.0,2,1.0,1.0,121239.65
223689,636,0,0,27.0,5,139986.54,1,1.0,0.0,84870.23
223690,717,0,0,49.0,7,128718.78,1,1.0,0.0,20955.03
223691,599,0,1,33.0,6,0.0,2,1.0,0.0,110440.5
223692,607,1,0,47.0,7,108007.36,1,0.0,0.0,23386.77
223693,714,0,0,41.0,2,132558.26,1,1.0,0.0,176750.81
223694,659,0,1,32.0,6,0.0,1,0.0,1.0,142373.39
223695,523,0,1,42.0,1,0.0,2,1.0,0.0,114793.45
223696,569,0,1,38.0,6,0.0,2,1.0,0.0,124592.84
223697,671,1,1,45.0,6,99564.22,1,1.0,1.0,108872.45
223698,700,0,0,50.0,1,0.0,1,1.0,0.0,114448.77
223699,680,1,1,50.0,1,121161.46,1,1.0,1.0,144874.2
223700,653,1,1,37.0,1,133676.65,2,1.0,0.0,62370.67
223701,754,0,1,31.0,3,135948.13,1,1.0,1.0,115636.72
223702,632,0,1,47.0,5,108914.85,1,1.0,0.0,45616.28
223703,678,0,0,29.0,4,0.0,2,0.0,1.0,173729.52
223704,582,0,0,40.0,2,0.0,2,1.0,0.0,56794.02
223705,754,1,0,32.0,6,106453.53,2,1.0,0.0,127413.0
223706,714,1,0,40.0,2,97720.08,2,1.0,1.0,126812.82
223707,637,0,1,45.0,3,0.0,2,1.0,1.0,176750.81
223708,553,0,1,47.0,7,0.0,2,1.0,0.0,54954.51
223709,667,0,0,45.0,7,91562.64,1,1.0,1.0,149599.7
223710,754,0,0,26.0,6,0.0,2,1.0,0.0,176750.81
223711,706,0,1,39.0,5,0.0,2,1.0,1.0,152843.53
223712,642,1,1,40.0,8,135139.33,1,1.0,0.0,176750.81
223713,645,0,0,32.0,8,0.0,2,1.0,1.0,51380.9
223714,620,2,1,34.0,8,0.0,2,1.0,0.0,95625.04
223715,696,0,1,49.0,7,128289.4,1,1.0,0.0,20955.03
223716,562,0,1,29.0,2,0.0,2,1.0,0.0,20955.03
223717,729,0,1,34.0,2,0.0,1,1.0,1.0,175750.02
223718,754,1,1,33.0,8,127544.31,1,1.0,1.0,176750.81
223719,754,2,1,40.0,3,0.0,2,1.0,1.0,86994.54
223720,698,1,0,50.0,3,132934.89,1,1.0,0.0,126469.09
223721,564,0,1,38.0,3,0.0,2,1.0,0.0,132418.59
223722,668,2,0,40.0,5,137852.96,1,1.0,0.0,121904.44
223723,619,2,0,50.0,6,0.0,2,1.0,1.0,102799.17
223724,616,2,1,27.0,4,0.0,1,1.0,0.0,67611.36
223725,611,2,1,26.0,6,0.0,2,1.0,1.0,176750.81
223726,635,0,0,43.0,2,0.0,1,1.0,1.0,26015.8
223727,554,2,1,45.0,3,0.0,1,1.0,0.0,91881.81
223728,607,1,1,50.0,2,139986.54,2,0.0,1.0,35786.76
223729,615,0,0,50.0,3,139986.54,2,1.0,1.0,100686.11
223730,561,1,1,26.0,1,122552.34,1,1.0,1.0,96444.88
223731,683,2,0,35.0,4,0.0,1,1.0,1.0,143686.29
223732,656,1,1,41.0,3,61671.19,2,1.0,1.0,171768.76
223733,653,0,1,34.0,2,0.0,1,1.0,1.0,176750.81
223734,572,0,0,37.0,6,0.0,2,0.0,1.0,92712.73
223735,636,0,1,46.0,5,0.0,2,1.0,1.0,122379.19
223736,679,2,0,39.0,7,0.0,2,0.0,0.0,168816.22
223737,575,1,1,33.0,0,131402.21,1,1.0,1.0,117632.63
223738,593,0,1,38.0,2,0.0,2,1.0,0.0,82670.13
223739,635,1,0,41.0,1,102742.91,1,1.0,1.0,126644.98
223740,651,1,1,42.0,8,116800.25,2,0.0,0.0,176750.81
223741,675,1,0,36.0,0,139986.54,2,1.0,1.0,64815.05
223742,678,0,0,31.0,2,0.0,2,1.0,0.0,142516.35
223743,707,2,1,32.0,3,139986.54,1,0.0,1.0,91423.69
223744,622,0,1,38.0,5,0.0,2,0.0,1.0,105295.77
223745,602,0,0,46.0,3,139986.54,1,1.0,0.0,126592.01
223746,627,0,1,34.0,6,0.0,2,1.0,0.0,141872.05
223747,704,0,0,40.0,9,125879.29,1,0.0,1.0,74176.71
223748,603,0,0,50.0,8,110555.37,1,0.0,1.0,98810.78
223749,712,0,0,42.0,4,0.0,1,0.0,1.0,171657.57
223750,628,0,0,39.0,9,0.0,1,1.0,0.0,34857.46
223751,590,1,1,38.0,4,123544.21,1,1.0,1.0,120314.75
223752,627,0,1,30.0,6,0.0,2,1.0,1.0,88659.04
223753,681,0,1,36.0,9,137853.0,1,1.0,0.0,28368.37
223754,754,0,1,31.0,5,57530.61,1,1.0,1.0,153695.75
223755,749,0,1,50.0,6,139986.54,2,0.0,0.0,176750.81
223756,638,2,1,41.0,7,0.0,2,1.0,0.0,43889.41
223757,706,0,1,27.0,9,0.0,2,0.0,1.0,70778.78
223758,703,2,0,39.0,7,0.0,2,1.0,1.0,110252.53
223759,754,1,1,38.0,2,99564.22,1,1.0,1.0,172063.07
223760,754,2,0,28.0,6,0.0,2,1.0,1.0,85733.33
223761,578,2,1,38.0,7,0.0,2,1.0,1.0,176750.81
223762,628,1,0,33.0,8,115796.72,2,1.0,1.0,74970.4
223763,685,0,1,34.0,3,71240.9,1,1.0,0.0,169964.99
223764,752,1,1,37.0,1,127510.89,1,1.0,1.0,176750.81
223765,673,0,1,50.0,10,0.0,1,1.0,1.0,123946.16
223766,754,0,1,40.0,2,0.0,2,1.0,0.0,23067.97
223767,616,0,0,43.0,2,0.0,2,1.0,1.0,54530.51
223768,720,2,1,50.0,4,129938.07,1,0.0,1.0,176750.81
223769,684,0,0,40.0,7,83714.07,2,1.0,1.0,172596.54
223770,686,0,1,50.0,6,59669.43,1,0.0,0.0,172495.81
223771,656,0,0,33.0,9,89939.62,2,1.0,0.0,136540.09
223772,593,2,1,32.0,7,137262.4,1,1.0,0.0,147529.29
223773,686,2,1,38.0,3,0.0,2,1.0,0.0,70849.47
223774,642,0,0,36.0,6,0.0,2,1.0,1.0,97938.59
223775,605,0,0,36.0,5,0.0,2,1.0,1.0,126535.92
223776,668,1,0,50.0,7,139986.54,1,1.0,1.0,140746.13
223777,600,0,1,43.0,5,134022.06,1,1.0,0.0,176750.81
223778,681,2,1,50.0,6,139986.54,1,0.0,0.0,140991.23
223779,711,1,0,46.0,2,139986.54,2,1.0,0.0,97959.3
223780,709,0,0,32.0,8,0.0,2,1.0,0.0,127949.82
223781,646,0,1,34.0,4,0.0,2,0.0,1.0,90877.76
223782,685,0,0,29.0,6,0.0,2,1.0,0.0,111098.65
223783,523,0,1,37.0,9,0.0,2,1.0,0.0,20955.03
223784,523,1,1,35.0,5,90963.49,1,0.0,1.0,176750.81
223785,684,0,1,30.0,5,0.0,2,1.0,0.0,176750.81
223786,585,1,0,48.0,4,139986.54,1,1.0,0.0,143535.56
223787,604,1,0,26.0,4,139986.54,2,1.0,1.0,163563.01
223788,571,1,1,43.0,2,132767.66,1,0.0,0.0,134600.94
223789,544,0,0,31.0,1,0.0,2,1.0,0.0,58974.0
223790,754,1,1,33.0,3,139986.54,2,1.0,0.0,132542.26
223791,754,0,0,44.0,7,0.0,2,1.0,1.0,159899.97
223792,695,2,0,42.0,0,124532.79,1,1.0,0.0,118522.73
223793,697,0,1,34.0,8,0.0,2,0.0,1.0,170980.86
223794,543,0,0,48.0,9,0.0,1,1.0,0.0,149892.79
223795,699,0,1,29.0,6,133658.24,1,1.0,0.0,134794.02
223796,754,0,1,48.0,7,0.0,2,1.0,1.0,176750.81
223797,655,2,1,50.0,7,0.0,1,1.0,1.0,174027.3
223798,699,0,1,26.0,7,139986.54,1,1.0,0.0,173868.27
223799,553,1,1,37.0,6,129905.22,2,1.0,1.0,76637.35
223800,589,0,0,37.0,5,0.0,1,1.0,1.0,61324.87
223801,684,1,1,32.0,7,90971.85,1,1.0,1.0,86911.49
223802,754,1,0,48.0,9,116968.91,1,1.0,1.0,102284.2
223803,614,1,0,50.0,3,120586.54,1,1.0,1.0,55387.28
223804,683,0,0,27.0,3,0.0,2,1.0,0.0,168034.9
223805,754,1,1,35.0,4,110837.73,1,0.0,0.0,126419.8
223806,639,0,1,28.0,2,134796.05,1,1.0,1.0,143315.57
223807,683,2,0,41.0,4,0.0,2,0.0,0.0,20955.03
223808,583,0,0,45.0,1,135984.15,1,1.0,0.0,176750.81
223809,753,2,0,26.0,4,127095.14,2,0.0,0.0,43943.09
223810,577,2,0,32.0,8,0.0,2,1.0,0.0,20955.03
223811,705,0,0,37.0,0,0.0,2,1.0,0.0,164543.49
223812,732,2,1,33.0,6,0.0,2,1.0,0.0,145796.49
223813,703,0,1,36.0,10,99835.17,2,1.0,1.0,120512.08
223814,674,1,0,31.0,5,139986.54,2,1.0,1.0,89874.82
223815,682,2,1,37.0,3,117438.92,1,1.0,1.0,116471.43
223816,754,0,1,33.0,2,0.0,1,1.0,1.0,147090.9
223817,535,0,1,50.0,8,0.0,2,1.0,0.0,79082.73
223818,571,2,1,34.0,2,121729.42,1,1.0,1.0,85421.48
223819,724,0,1,34.0,8,0.0,1,0.0,0.0,132749.96
223820,523,0,1,38.0,7,0.0,2,1.0,0.0,162599.51
223821,686,0,0,34.0,6,0.0,2,0.0,1.0,171430.96
223822,686,0,1,40.0,4,138521.27,1,1.0,0.0,29096.73
223823,589,1,1,29.0,7,93716.71,2,0.0,1.0,135923.69
223824,591,2,1,35.0,4,139986.54,1,0.0,1.0,114448.77
223825,669,2,1,35.0,2,103108.8,1,1.0,1.0,168469.65
223826,526,0,1,42.0,7,0.0,2,1.0,1.0,73656.38
223827,523,0,1,35.0,9,0.0,2,1.0,0.0,81622.73
223828,586,2,1,37.0,7,0.0,2,1.0,1.0,125986.18
223829,613,0,1,28.0,7,0.0,1,1.0,1.0,151316.37
223830,727,0,0,29.0,5,0.0,2,1.0,0.0,60778.11
223831,637,0,1,46.0,9,106947.98,1,1.0,0.0,152587.28
223832,628,2,0,39.0,4,0.0,2,1.0,0.0,122642.09
223833,754,0,1,34.0,9,63873.56,1,0.0,1.0,71776.66
223834,678,1,1,40.0,1,137781.65,1,0.0,0.0,155711.64
223835,656,0,1,39.0,3,106070.89,1,1.0,1.0,98894.64
223836,591,0,1,34.0,2,0.0,2,1.0,1.0,45445.8
223837,597,2,0,28.0,3,90920.77,1,1.0,0.0,20955.03
223838,632,0,1,30.0,7,0.0,2,1.0,1.0,176750.81
223839,754,2,1,45.0,1,128207.32,1,1.0,1.0,94488.41
223840,684,2,1,45.0,7,0.0,2,1.0,1.0,172490.78
223841,615,0,1,42.0,6,0.0,2,1.0,0.0,71159.4
223842,523,0,1,50.0,10,0.0,1,1.0,1.0,76642.68
223843,682,2,1,42.0,4,0.0,1,0.0,0.0,156768.45
223844,667,2,1,27.0,7,0.0,2,1.0,1.0,176750.81
223845,718,2,1,44.0,8,139986.54,1,1.0,0.0,20955.03
223846,746,1,1,33.0,9,127157.04,2,1.0,1.0,155700.15
223847,687,0,0,34.0,0,0.0,2,1.0,0.0,66561.89
223848,693,1,1,50.0,4,118884.93,1,0.0,0.0,150679.29
223849,678,0,1,33.0,3,139986.54,1,1.0,0.0,66469.2
223850,706,0,0,30.0,2,0.0,2,1.0,0.0,176670.27
223851,708,0,1,39.0,2,0.0,2,1.0,1.0,103901.58
223852,607,1,1,37.0,1,137843.8,2,1.0,0.0,50485.7
223853,523,0,1,44.0,4,0.0,2,1.0,1.0,20955.03
223854,713,0,0,30.0,7,0.0,2,0.0,1.0,121592.5
223855,731,1,1,45.0,9,124497.98,1,1.0,0.0,70523.74
223856,648,0,1,33.0,8,0.0,1,1.0,1.0,125553.51
223857,567,0,1,49.0,7,133060.36,1,1.0,1.0,93736.97
223858,644,2,1,42.0,9,0.0,1,1.0,1.0,166471.12
223859,737,2,0,33.0,1,0.0,2,1.0,0.0,121276.28
223860,523,0,0,41.0,9,0.0,1,1.0,0.0,121846.81
223861,628,0,0,47.0,9,118829.03,1,1.0,0.0,116971.05
223862,602,1,1,41.0,5,139986.54,1,0.0,1.0,61796.64
223863,708,1,0,34.0,3,137592.31,2,1.0,1.0,26260.98
223864,608,1,0,46.0,5,126147.84,1,0.0,1.0,132424.69
223865,580,0,0,36.0,5,0.0,1,1.0,1.0,93537.58
223866,588,0,1,38.0,5,0.0,2,1.0,0.0,111175.09
223867,691,0,1,39.0,8,0.0,2,1.0,1.0,33949.67
223868,592,0,0,31.0,6,127211.45,2,0.0,1.0,176750.81
223869,662,2,1,34.0,7,0.0,2,1.0,0.0,134188.11
223870,676,0,0,35.0,8,0.0,2,1.0,1.0,149963.45
223871,558,2,1,32.0,9,104940.29,1,1.0,0.0,176750.81
223872,714,2,0,38.0,1,137910.45,1,1.0,0.0,176750.81
223873,754,2,0,27.0,9,0.0,2,1.0,0.0,176750.81
223874,699,2,1,35.0,4,116932.59,1,1.0,1.0,91092.84
223875,548,0,0,50.0,1,0.0,2,1.0,0.0,147964.81
223876,708,0,1,35.0,7,0.0,1,1.0,1.0,120031.29
223877,599,0,0,49.0,1,135289.33,2,0.0,0.0,152996.89
223878,537,1,1,50.0,6,135392.31,2,0.0,0.0,75578.67
223879,574,0,1,41.0,5,113948.58,1,1.0,0.0,75937.47
223880,632,0,1,43.0,8,0.0,2,1.0,0.0,20955.03
223881,735,0,0,50.0,7,130224.52,1,1.0,1.0,116886.85
223882,754,0,0,35.0,3,0.0,1,0.0,0.0,136902.01
223883,754,0,1,34.0,2,0.0,2,1.0,0.0,112256.57
223884,645,0,0,50.0,4,139986.54,1,1.0,1.0,146750.36
223885,523,2,0,35.0,3,0.0,2,0.0,0.0,176750.81
223886,733,0,1,33.0,9,0.0,1,1.0,0.0,166588.62
223887,695,0,1,40.0,2,0.0,1,1.0,0.0,153981.83
223888,590,2,0,33.0,2,113882.31,1,1.0,1.0,136052.92
223889,754,2,1,39.0,7,0.0,2,0.0,1.0,140763.18
223890,635,0,0,40.0,8,0.0,1,1.0,1.0,123866.43
223891,751,0,1,43.0,2,0.0,2,1.0,1.0,150156.82
223892,619,1,1,40.0,1,139986.54,1,1.0,0.0,161364.57
223893,754,0,1,36.0,4,0.0,2,1.0,1.0,166678.81
223894,649,2,1,42.0,1,128740.29,1,1.0,0.0,131407.32
223895,639,0,0,35.0,6,115335.32,2,1.0,1.0,53130.41
223896,678,1,1,26.0,7,104982.57,2,0.0,1.0,61961.55
223897,754,2,1,36.0,4,0.0,2,0.0,1.0,81778.72
223898,705,1,0,38.0,6,109106.5,1,1.0,1.0,148527.57
223899,754,2,0,26.0,10,104258.8,1,1.0,1.0,20955.03
223900,523,1,1,41.0,5,137580.97,2,1.0,1.0,157556.26
223901,712,2,1,48.0,4,121237.65,1,1.0,1.0,89017.38
223902,589,0,1,29.0,8,0.0,2,1.0,0.0,158918.03
223903,730,0,1,47.0,7,139986.54,1,1.0,0.0,152327.41
223904,676,0,1,41.0,8,0.0,2,1.0,0.0,71154.1
223905,704,1,0,49.0,6,131936.22,1,0.0,0.0,96881.32
223906,754,0,0,28.0,7,0.0,2,1.0,0.0,93718.16
223907,577,2,1,29.0,2,0.0,1,1.0,1.0,168924.41
223908,615,1,1,28.0,7,78892.23,2,1.0,1.0,127939.19
223909,710,0,1,41.0,8,0.0,1,1.0,0.0,49553.35
223910,600,0,0,38.0,7,0.0,2,1.0,1.0,58855.85
223911,651,2,0,31.0,1,0.0,2,1.0,1.0,107876.84
223912,754,1,0,36.0,0,77556.79,2,1.0,0.0,49637.65
223913,696,1,1,38.0,3,96863.24,1,1.0,0.0,136767.28
223914,607,0,0,26.0,9,0.0,1,1.0,0.0,176750.81
223915,748,1,1,29.0,3,106967.17,1,1.0,0.0,71009.84
223916,678,0,1,37.0,6,0.0,2,1.0,0.0,159800.16
223917,618,0,1,50.0,2,0.0,2,1.0,1.0,142400.27
223918,676,0,1,50.0,5,137222.77,2,1.0,1.0,57594.78
223919,573,1,0,45.0,10,109493.62,1,0.0,0.0,176750.81
223920,754,2,1,42.0,4,0.0,2,1.0,1.0,163783.0
223921,566,0,1,40.0,3,0.0,1,1.0,0.0,176750.81
223922,528,2,1,40.0,9,0.0,1,0.0,1.0,176750.81
223923,645,1,1,39.0,8,103741.14,1,1.0,1.0,47428.73
223924,648,2,1,34.0,3,0.0,2,0.0,1.0,46777.66
223925,528,0,1,46.0,4,0.0,2,1.0,0.0,176712.59
223926,754,0,0,50.0,4,0.0,1,0.0,0.0,116978.19
223927,648,0,0,39.0,8,0.0,1,1.0,1.0,20955.03
223928,652,0,0,26.0,1,0.0,2,1.0,0.0,82872.39
223929,604,0,1,41.0,6,135096.58,1,1.0,0.0,93835.64
223930,700,1,1,41.0,9,133297.68,2,0.0,1.0,60439.77
223931,694,0,1,44.0,8,0.0,2,0.0,1.0,154639.72
223932,754,0,1,36.0,3,0.0,2,1.0,1.0,176750.81
223933,523,2,1,39.0,5,121626.9,1,0.0,1.0,82438.13
223934,731,0,1,46.0,8,0.0,2,1.0,1.0,176750.81
223935,607,0,0,29.0,4,0.0,2,1.0,0.0,100919.19
223936,648,2,1,41.0,3,0.0,2,1.0,1.0,103501.65
223937,671,0,1,32.0,3,115713.84,2,0.0,0.0,176750.81
223938,754,0,0,29.0,1,0.0,2,1.0,1.0,172674.36
223939,568,1,1,33.0,6,121801.72,2,0.0,1.0,176750.81
223940,523,2,1,26.0,8,138057.59,1,1.0,1.0,169415.54
223941,678,2,0,39.0,6,0.0,2,1.0,0.0,93901.61
223942,523,0,1,29.0,2,132623.6,2,0.0,0.0,54776.64
223943,578,0,1,36.0,2,0.0,2,1.0,1.0,72773.59
223944,710,0,0,30.0,8,105209.04,1,0.0,1.0,165039.32
223945,710,0,0,29.0,2,0.0,1,1.0,1.0,149961.85
223946,754,1,1,46.0,9,105301.5,1,0.0,1.0,78941.59
223947,754,0,1,34.0,7,0.0,1,1.0,0.0,134878.34
223948,651,0,1,36.0,6,0.0,2,1.0,0.0,20955.03
223949,642,0,0,36.0,5,139986.54,1,1.0,0.0,129912.74
223950,754,1,0,47.0,4,0.0,2,1.0,0.0,176750.81
223951,682,0,0,26.0,1,0.0,2,1.0,0.0,115818.51
223952,628,0,1,28.0,9,0.0,2,1.0,1.0,171922.92
223953,637,0,0,39.0,7,139986.54,1,1.0,1.0,172618.52
223954,669,1,0,50.0,3,63723.78,1,1.0,0.0,140941.47
223955,523,2,1,31.0,4,139986.54,1,1.0,0.0,88890.05
223956,729,1,1,35.0,9,123806.54,1,1.0,0.0,72856.45
223957,707,0,0,48.0,7,0.0,1,1.0,0.0,168816.22
223958,652,0,0,31.0,1,132862.59,1,1.0,0.0,158054.49
223959,523,1,1,47.0,8,102785.16,2,0.0,1.0,70399.71
223960,707,0,0,31.0,8,129907.63,1,0.0,0.0,36083.96
223961,727,0,1,31.0,5,0.0,2,1.0,0.0,31474.27
223962,684,2,1,32.0,5,0.0,2,0.0,0.0,142887.33
223963,576,2,1,38.0,2,109663.31,1,0.0,0.0,174027.3
223964,594,0,0,34.0,1,0.0,2,1.0,0.0,176750.81
223965,605,2,1,26.0,8,139986.54,1,1.0,0.0,128268.39
223966,689,0,1,40.0,2,0.0,2,1.0,1.0,40652.33
223967,582,2,1,29.0,1,0.0,2,1.0,0.0,142516.35
